ì˙éû,äOãCâ∑,ç~êÖó ,ì˙è∆éûä‘,ïóë¨,ì˙éÀó ,ëäëŒéºìx,ãCà≥,åé,ì˙,éûä‘,èjì˙,ójì˙_ìyójì˙,ójì˙_ì˙ójì˙,ójì˙_åéójì˙,ójì˙_ñÿójì˙,ójì˙_êÖójì˙,ójì˙_âŒójì˙,ójì˙_ã‡ójì˙
2017/3/29 7:00,14.6,0,0.7,0.4,0.26,60,10,3,29,7,1,0,0,0,0,1,0,0
2017/3/29 8:00,15.8,0,1,1.2,0.94,57,10.2,3,29,8,1,0,0,0,0,1,0,0
2017/3/29 9:00,17.9,0,1,1.6,1.69,52,10.7,3,29,9,1,0,0,0,0,1,0,0
2017/3/29 10:00,19.6,0,1,2.9,2.34,46,10.5,3,29,10,1,0,0,0,0,1,0,0
2017/3/29 11:00,20.2,0,1,3.8,2.85,44,10.4,3,29,11,1,0,0,0,0,1,0,0
2017/3/29 12:00,20.8,0,1,4,3.1,45,11.1,3,29,12,1,0,0,0,0,1,0,0
2017/3/29 13:00,21.5,0,1,3.9,3.06,39,10,3,29,13,1,0,0,0,0,1,0,0
2017/3/29 14:00,21.4,0,1,3.8,2.7,31,7.9,3,29,14,1,0,0,0,0,1,0,0
2017/3/29 15:00,21.7,0,1,2.8,2.22,35,9.1,3,29,15,1,0,0,0,0,1,0,0
2017/3/29 16:00,21.3,0,1,2.7,1.56,34,8.6,3,29,16,1,0,0,0,0,1,0,0
2017/3/29 17:00,20.7,0,1,2.8,0.85,36,8.8,3,29,17,1,0,0,0,0,1,0,0
2017/3/29 18:00,20.3,0,0.1,0.6,0.26,37,8.8,3,29,18,1,0,0,0,0,1,0,0
2017/3/29 19:00,19.6,0,0,3.9,0.01,47,10.7,3,29,19,1,0,0,0,0,1,0,0
2017/3/29 20:00,18,0,0,5.3,0,53,10.9,3,29,20,1,0,0,0,0,1,0,0
2017/3/29 21:00,16.4,0,0,5.8,0,59,11,3,29,21,1,0,0,0,0,1,0,0
2017/3/29 22:00,15.8,0,0,6.1,0,59,10.6,3,29,22,1,0,0,0,0,1,0,0
2017/3/29 23:00,14.9,0,0,5,0,56,9.5,3,29,23,1,0,0,0,0,1,0,0
2017/3/30 0:00,13.5,0,0,6.1,0,58,9,3,30,0,1,0,0,0,1,0,0,0
2017/3/30 1:00,12.5,0,0,4.4,0,53,7.7,3,30,1,1,0,0,0,1,0,0,0
2017/3/30 2:00,12.3,0,0,3.8,0,47,6.7,3,30,2,1,0,0,0,1,0,0,0
2017/3/30 3:00,12.1,0,0,2.7,0,43,6.1,3,30,3,1,0,0,0,1,0,0,0
2017/3/30 4:00,11.8,0,0,3.2,0,38,5.3,3,30,4,1,0,0,0,1,0,0,0
2017/3/30 5:00,11.5,0,0,2.4,0,37,5,3,30,5,1,0,0,0,1,0,0,0
2017/3/30 6:00,11.4,0,0,4.2,0.01,38,5.1,3,30,6,1,0,0,0,1,0,0,0
2017/3/30 7:00,11.2,0,0.8,4,0.32,44,5.9,3,30,7,1,0,0,0,1,0,0,0
2017/3/30 8:00,11.8,0,1,4.7,1.06,43,6,3,30,8,1,0,0,0,1,0,0,0
2017/3/30 9:00,13.1,0,1,4.1,1.84,37,5.6,3,30,9,1,0,0,0,1,0,0,0
2017/3/30 10:00,14.9,0,1,3.4,2.51,32,5.4,3,30,10,1,0,0,0,1,0,0,0
2017/3/30 11:00,15.6,0,1,2.4,2.98,29,5.1,3,30,11,1,0,0,0,1,0,0,0
2017/3/30 12:00,17,0,1,3.3,3.24,24,4.7,3,30,12,1,0,0,0,1,0,0,0
2017/3/30 13:00,16.6,0,1,3.6,3.27,21,4,3,30,13,1,0,0,0,1,0,0,0
2017/3/30 14:00,17.7,0,1,2.6,3.04,20,4.1,3,30,14,1,0,0,0,1,0,0,0
2017/3/30 15:00,18.1,0,1,4.4,2.58,21,4.4,3,30,15,1,0,0,0,1,0,0,0
2017/3/30 16:00,16.7,0,1,3.8,1.91,22,4.2,3,30,16,1,0,0,0,1,0,0,0
2017/3/30 17:00,15.5,0,1,3.4,1.13,23,4.1,3,30,17,1,0,0,0,1,0,0,0
2017/3/30 18:00,14,0,0.9,4.6,0.39,26,4.2,3,30,18,1,0,0,0,1,0,0,0
2017/3/30 19:00,12,0,0,5,0.01,35,4.9,3,30,19,1,0,0,0,1,0,0,0
2017/3/30 20:00,10.6,0,0,3.1,0,39,5,3,30,20,1,0,0,0,1,0,0,0
2017/3/30 21:00,10.1,0,0,3.6,0,43,5.3,3,30,21,1,0,0,0,1,0,0,0
2017/3/30 22:00,9.5,0,0,2.6,0,47,5.6,3,30,22,1,0,0,0,1,0,0,0
2017/3/30 23:00,9.1,0,0,2.7,0,49,5.7,3,30,23,1,0,0,0,1,0,0,0
2017/3/31 0:00,8.9,0,0,2.4,0,52,5.9,3,31,0,1,0,0,0,0,0,0,1
2017/3/31 1:00,8.5,0,0,2.8,0,54,6,3,31,1,1,0,0,0,0,0,0,1
2017/3/31 2:00,8.1,0,0,3.5,0,56,6,3,31,2,1,0,0,0,0,0,0,1
2017/3/31 3:00,7.5,0,0,2.1,0,59,6.1,3,31,3,1,0,0,0,0,0,0,1
2017/3/31 4:00,7.4,0,0,2.5,0,59,6.1,3,31,4,1,0,0,0,0,0,0,1
2017/3/31 5:00,7.2,0,0,1.5,0,62,6.3,3,31,5,1,0,0,0,0,0,0,1
2017/3/31 6:00,6.6,0,0,3.1,0.01,65,6.3,3,31,6,1,0,0,0,0,0,0,1
2017/3/31 7:00,7.1,0,0.7,3.5,0.31,62,6.3,3,31,7,1,0,0,0,0,0,0,1
2017/3/31 8:00,9.4,0,1,2.8,1.01,54,6.4,3,31,8,1,0,0,0,0,0,0,1
2017/3/31 9:00,10.9,0,1,1.2,1.77,47,6.1,3,31,9,1,0,0,0,0,0,0,1
2017/3/31 10:00,13,0,1,1,2.42,40,6,3,31,10,1,0,0,0,0,0,0,1
2017/3/31 11:00,15.1,0,1,1.8,2.87,31,5.3,3,31,11,1,0,0,0,0,0,0,1
2017/3/31 12:00,17.1,0,1,1.4,3.08,33,6.4,3,31,12,1,0,0,0,0,0,0,1
2017/3/31 13:00,18.7,0,1,3.7,3.08,39,8.4,3,31,13,1,0,0,0,0,0,0,1
2017/3/31 14:00,17.9,0,1,3.6,2.84,39,8,3,31,14,1,0,0,0,0,0,0,1
2017/3/31 15:00,17.4,0,1,3.9,2.4,42,8.3,3,31,15,1,0,0,0,0,0,0,1
2017/3/31 16:00,17.3,0,1,4.8,1.76,46,9.1,3,31,16,1,0,0,0,0,0,0,1
2017/3/31 17:00,17.3,0,1,3.1,1.02,51,10.1,3,31,17,1,0,0,0,0,0,0,1
2017/3/31 18:00,16.3,0,0.6,3.2,0.33,58,10.7,3,31,18,1,0,0,0,0,0,0,1
2017/3/31 19:00,15.8,0,0,2.1,0.01,64,11.5,3,31,19,1,0,0,0,0,0,0,1
2017/3/31 20:00,15.2,0,0,2.8,0,69,11.9,3,31,20,1,0,0,0,0,0,0,1
2017/3/31 21:00,14.9,0,0,1.9,0,68,11.5,3,31,21,1,0,0,0,0,0,0,1
2017/3/31 22:00,14.9,0,0,1.5,0,65,11,3,31,22,1,0,0,0,0,0,0,1
2017/3/31 23:00,14.9,0,0,0.8,0,64,10.8,3,31,23,1,0,0,0,0,0,0,1
2017/4/1 0:00,6,0.5,0,3.5,0,93,8.7,4,1,0,0,1,0,0,0,0,0,0
2017/4/1 1:00,5.8,0,0,2.6,0,92,8.5,4,1,1,0,1,0,0,0,0,0,0
2017/4/1 2:00,5.7,0.5,0,2.8,0,92,8.4,4,1,2,0,1,0,0,0,0,0,0
2017/4/1 3:00,5.8,0.5,0,2.7,0,91,8.4,4,1,3,0,1,0,0,0,0,0,0
2017/4/1 4:00,5.9,0,0,2.4,0,89,8.3,4,1,4,0,1,0,0,0,0,0,0
2017/4/1 5:00,5.9,0,0,0.7,0,89,8.3,4,1,5,0,1,0,0,0,0,0,0
2017/4/1 6:00,6.3,0,0,0.9,0,86,8.2,4,1,6,0,1,0,0,0,0,0,0
2017/4/1 7:00,6.5,0,0,1.9,0.07,86,8.3,4,1,7,0,1,0,0,0,0,0,0
2017/4/1 8:00,7.2,0,0,2.3,0.29,85,8.6,4,1,8,0,1,0,0,0,0,0,0
2017/4/1 9:00,7.6,0,0,1.8,0.55,80,8.4,4,1,9,0,1,0,0,0,0,0,0
2017/4/1 10:00,8.6,0,0,0.6,0.65,72,8,4,1,10,0,1,0,0,0,0,0,0
2017/4/1 11:00,9.9,0,0,2.8,1.3,60,7.3,4,1,11,0,1,0,0,0,0,0,0
2017/4/1 12:00,10.6,0,0.3,1.4,1.85,53,6.8,4,1,12,0,1,0,0,0,0,0,0
2017/4/1 13:00,11.2,0,0.1,2.6,1.1,48,6.4,4,1,13,0,1,0,0,0,0,0,0
2017/4/1 14:00,11.3,0,0.1,3.6,1.31,48,6.4,4,1,14,0,1,0,0,0,0,0,0
2017/4/1 15:00,12.5,0,0.3,3.5,1.81,44,6.4,4,1,15,0,1,0,0,0,0,0,0
2017/4/1 16:00,11.5,0,0.4,3.2,1.27,45,6.1,4,1,16,0,1,0,0,0,0,0,0
2017/4/1 17:00,11.5,0,0.8,2.9,0.98,45,6.1,4,1,17,0,1,0,0,0,0,0,0
2017/4/1 18:00,11.2,0,0.9,3.7,0.35,46,6.1,4,1,18,0,1,0,0,0,0,0,0
2017/4/1 19:00,10,0,0,3.9,0.01,48,5.9,4,1,19,0,1,0,0,0,0,0,0
2017/4/1 20:00,8.9,0,0,5,0,53,6,4,1,20,0,1,0,0,0,0,0,0
2017/4/1 21:00,8.3,0,0,4.7,0,55,6,4,1,21,0,1,0,0,0,0,0,0
2017/4/1 22:00,7.7,0,0,2.6,0,59,6.2,4,1,22,0,1,0,0,0,0,0,0
2017/4/1 23:00,7.3,0,0,1.3,0,62,6.3,4,1,23,0,1,0,0,0,0,0,0
2017/4/2 0:00,6.8,0,0,1.6,0,66,6.5,4,2,0,0,0,1,0,0,0,0,0
2017/4/2 1:00,6.5,0,0,1.4,0,69,6.7,4,2,1,0,0,1,0,0,0,0,0
2017/4/2 2:00,6.6,0,0,0.3,0,69,6.7,4,2,2,0,0,1,0,0,0,0,0
2017/4/2 3:00,6,0,0,1.1,0,70,6.5,4,2,3,0,0,1,0,0,0,0,0
2017/4/2 4:00,6,0,0,1,0,69,6.5,4,2,4,0,0,1,0,0,0,0,0
2017/4/2 5:00,6.1,0,0,1.3,0,66,6.2,4,2,5,0,0,1,0,0,0,0,0
2017/4/2 6:00,5.2,0,0,1,0.01,72,6.4,4,2,6,0,0,1,0,0,0,0,0
2017/4/2 7:00,6.4,0,1,0.7,0.38,64,6.2,4,2,7,0,0,1,0,0,0,0,0
2017/4/2 8:00,7.3,0,1,2.9,1.13,59,6,4,2,8,0,0,1,0,0,0,0,0
2017/4/2 9:00,9,0,1,2,1.9,54,6.2,4,2,9,0,0,1,0,0,0,0,0
2017/4/2 10:00,10.5,0,1,2.4,2.56,44,5.6,4,2,10,0,0,1,0,0,0,0,0
2017/4/2 11:00,12.5,0,1,2.2,3.04,39,5.7,4,2,11,0,0,1,0,0,0,0,0
2017/4/2 12:00,13.3,0,1,3,3.29,35,5.3,4,2,12,0,0,1,0,0,0,0,0
2017/4/2 13:00,15.3,0,1,2.7,3.3,30,5.2,4,2,13,0,0,1,0,0,0,0,0
2017/4/2 14:00,15.8,0,1,2.8,3.04,32,5.7,4,2,14,0,0,1,0,0,0,0,0
2017/4/2 15:00,15.7,0,1,2.7,2.57,30,5.4,4,2,15,0,0,1,0,0,0,0,0
2017/4/2 16:00,15,0,1,3,1.92,37,6.3,4,2,16,0,0,1,0,0,0,0,0
2017/4/2 17:00,14.3,0,1,4.7,1.17,28,4.6,4,2,17,0,0,1,0,0,0,0,0
2017/4/2 18:00,13,0,1,5.1,0.41,29,4.3,4,2,18,0,0,1,0,0,0,0,0
2017/4/2 19:00,11.2,0,0.1,5.5,0.02,36,4.8,4,2,19,0,0,1,0,0,0,0,0
2017/4/2 20:00,9.8,0,0,4.5,0,39,4.7,4,2,20,0,0,1,0,0,0,0,0
2017/4/2 21:00,9,0,0,3.7,0,48,5.5,4,2,21,0,0,1,0,0,0,0,0
2017/4/2 22:00,8.5,0,0,2,0,53,5.9,4,2,22,0,0,1,0,0,0,0,0
2017/4/2 23:00,8.4,0,0,2.6,0,56,6.2,4,2,23,0,0,1,0,0,0,0,0
2017/4/3 0:00,8.4,0,0,2.8,0,56,6.2,4,3,0,1,0,0,1,0,0,0,0
2017/4/3 1:00,7.6,0,0,1.5,0,61,6.4,4,3,1,1,0,0,1,0,0,0,0
2017/4/3 2:00,7.7,0,0,1.2,0,61,6.4,4,3,2,1,0,0,1,0,0,0,0
2017/4/3 3:00,6.8,0,0,1.4,0,66,6.5,4,3,3,1,0,0,1,0,0,0,0
2017/4/3 4:00,6.4,0,0,1,0,65,6.2,4,3,4,1,0,0,1,0,0,0,0
2017/4/3 5:00,6,0,0,0.9,0,65,6.1,4,3,5,1,0,0,1,0,0,0,0
2017/4/3 6:00,6.1,0,0.1,1.3,0.01,65,6.1,4,3,6,1,0,0,1,0,0,0,0
2017/4/3 7:00,7.1,0,1,1.9,0.4,61,6.2,4,3,7,1,0,0,1,0,0,0,0
2017/4/3 8:00,9.3,0,1,2.3,1.14,54,6.3,4,3,8,1,0,0,1,0,0,0,0
2017/4/3 9:00,11.3,0,1,3.1,1.88,54,7.2,4,3,9,1,0,0,1,0,0,0,0
2017/4/3 10:00,11.8,0,1,3.7,2.57,48,6.6,4,3,10,1,0,0,1,0,0,0,0
2017/4/3 11:00,12.3,0,1,3.5,3.02,50,7.2,4,3,11,1,0,0,1,0,0,0,0
2017/4/3 12:00,13.9,0,1,4.6,3.28,48,7.6,4,3,12,1,0,0,1,0,0,0,0
2017/4/3 13:00,14.5,0,1,5.2,3.3,46,7.6,4,3,13,1,0,0,1,0,0,0,0
2017/4/3 14:00,15.1,0,1,5.6,3.04,45,7.7,4,3,14,1,0,0,1,0,0,0,0
2017/4/3 15:00,15.7,0,1,3.9,2.53,35,6.2,4,3,15,1,0,0,1,0,0,0,0
2017/4/3 16:00,16.1,0,1,4.8,1.84,34,6.2,4,3,16,1,0,0,1,0,0,0,0
2017/4/3 17:00,15.2,0,0.9,3.2,1.03,41,7.1,4,3,17,1,0,0,1,0,0,0,0
2017/4/3 18:00,14.8,0,0.8,3.2,0.32,43,7.2,4,3,18,1,0,0,1,0,0,0,0
2017/4/3 19:00,14.4,0,0,3.5,0.01,44,7.2,4,3,19,1,0,0,1,0,0,0,0
2017/4/3 20:00,14,0,0,2.4,0,54,8.6,4,3,20,1,0,0,1,0,0,0,0
2017/4/3 21:00,13.9,0,0,1,0,51,8.1,4,3,21,1,0,0,1,0,0,0,0
2017/4/3 22:00,13.9,0,0,1.7,0,42,6.7,4,3,22,1,0,0,1,0,0,0,0
2017/4/3 23:00,13.2,0,0,1.7,0,44,6.7,4,3,23,1,0,0,1,0,0,0,0
2017/4/4 0:00,12.5,0,0,1.6,0,52,7.5,4,4,0,1,0,0,0,0,0,1,0
2017/4/4 1:00,12.7,0,0,2.2,0,46,6.8,4,4,1,1,0,0,0,0,0,1,0
2017/4/4 2:00,11.8,0,0,2.2,0,45,6.2,4,4,2,1,0,0,0,0,0,1,0
2017/4/4 3:00,11.2,0,0,1.9,0,46,6.1,4,4,3,1,0,0,0,0,0,1,0
2017/4/4 4:00,10.9,0,0,2.3,0,49,6.4,4,4,4,1,0,0,0,0,0,1,0
2017/4/4 5:00,10,0,0,1.2,0,55,6.8,4,4,5,1,0,0,0,0,0,1,0
2017/4/4 6:00,9.3,0,0,2,0.01,63,7.4,4,4,6,1,0,0,0,0,0,1,0
2017/4/4 7:00,10.7,0,0.9,0.3,0.37,58,7.5,4,4,7,1,0,0,0,0,0,1,0
2017/4/4 8:00,11.6,0,1,1.7,1.13,56,7.6,4,4,8,1,0,0,0,0,0,1,0
2017/4/4 9:00,12.9,0,1,1.1,1.89,49,7.3,4,4,9,1,0,0,0,0,0,1,0
2017/4/4 10:00,13.7,0,1,1.8,2.54,46,7.2,4,4,10,1,0,0,0,0,0,1,0
2017/4/4 11:00,14.8,0,1,1.1,3,39,6.6,4,4,11,1,0,0,0,0,0,1,0
2017/4/4 12:00,16.1,0,1,1.2,3.27,34,6.2,4,4,12,1,0,0,0,0,0,1,0
2017/4/4 13:00,17.3,0,1,1.4,3.28,33,6.5,4,4,13,1,0,0,0,0,0,1,0
2017/4/4 14:00,18.6,0,1,1.8,3.04,28,6,4,4,14,1,0,0,0,0,0,1,0
2017/4/4 15:00,19.3,0,1,3,2.53,32,7.2,4,4,15,1,0,0,0,0,0,1,0
2017/4/4 16:00,19.1,0,1,3.3,1.89,27,6,4,4,16,1,0,0,0,0,0,1,0
2017/4/4 17:00,18.2,0,1,2.1,1.15,27,5.6,4,4,17,1,0,0,0,0,0,1,0
2017/4/4 18:00,17.8,0,0.9,1.8,0.38,26,5.3,4,4,18,1,0,0,0,0,0,1,0
2017/4/4 19:00,17.1,0,0.1,1.4,0.02,26,5.1,4,4,19,1,0,0,0,0,0,1,0
2017/4/4 20:00,16.7,0,0,1,0,30,5.7,4,4,20,1,0,0,0,0,0,1,0
2017/4/4 21:00,15.1,0,0,0.7,0,36,6.2,4,4,21,1,0,0,0,0,0,1,0
2017/4/4 22:00,15.2,0,0,0.7,0,40,6.9,4,4,22,1,0,0,0,0,0,1,0
2017/4/4 23:00,14.6,0,0,1,0,46,7.6,4,4,23,1,0,0,0,0,0,1,0
2017/4/5 0:00,14,0,0,1.2,0,44,7,4,5,0,1,0,0,0,0,1,0,0
2017/4/5 1:00,12.9,0,0,1.2,0,47,7,4,5,1,1,0,0,0,0,1,0,0
2017/4/5 2:00,11.5,0,0,0.7,0,55,7.5,4,5,2,1,0,0,0,0,1,0,0
2017/4/5 3:00,11.5,0,0,1.1,0,58,7.9,4,5,3,1,0,0,0,0,1,0,0
2017/4/5 4:00,10.7,0,0,1.9,0,59,7.6,4,5,4,1,0,0,0,0,1,0,0
2017/4/5 5:00,10.3,0,0,1.5,0,59,7.4,4,5,5,1,0,0,0,0,1,0,0
2017/4/5 6:00,10.6,0,0,1.9,0.01,56,7.2,4,5,6,1,0,0,0,0,1,0,0
2017/4/5 7:00,11.3,0,0,1.7,0.21,56,7.5,4,5,7,1,0,0,0,0,1,0,0
2017/4/5 8:00,13.1,0,0.6,2,0.83,53,8,4,5,8,1,0,0,0,0,1,0,0
2017/4/5 9:00,15.4,0,1,1.4,1.64,46,8,4,5,9,1,0,0,0,0,1,0,0
2017/4/5 10:00,17.8,0,1,1.4,2.18,41,8.4,4,5,10,1,0,0,0,0,1,0,0
2017/4/5 11:00,19.5,0,0.7,1.3,1.98,41,9.3,4,5,11,1,0,0,0,0,1,0,0
2017/4/5 12:00,19,0,0,2.3,1.49,46,10.1,4,5,12,1,0,0,0,0,1,0,0
2017/4/5 13:00,18.7,0,0,3.4,1.35,47,10.1,4,5,13,1,0,0,0,0,1,0,0
2017/4/5 14:00,18.9,0,0,2.3,1.24,48,10.5,4,5,14,1,0,0,0,0,1,0,0
2017/4/5 15:00,19,0,0,2.5,1.3,51,11.2,4,5,15,1,0,0,0,0,1,0,0
2017/4/5 16:00,18.3,0,0,3.3,0.85,53,11.1,4,5,16,1,0,0,0,0,1,0,0
2017/4/5 17:00,17.5,0,0,2.3,0.4,60,12,4,5,17,1,0,0,0,0,1,0,0
2017/4/5 18:00,17.3,0,0,1.9,0.13,56,11.1,4,5,18,1,0,0,0,0,1,0,0
2017/4/5 19:00,17.3,0,0,1.1,0.02,54,10.7,4,5,19,1,0,0,0,0,1,0,0
2017/4/5 20:00,16.7,0,0,1.4,0,55,10.5,4,5,20,1,0,0,0,0,1,0,0
2017/4/5 21:00,15.8,0,0,1.3,0,60,10.8,4,5,21,1,0,0,0,0,1,0,0
2017/4/5 22:00,16.2,0,0,1.5,0,56,10.3,4,5,22,1,0,0,0,0,1,0,0
2017/4/5 23:00,16.1,0,0,0.8,0,56,10.2,4,5,23,1,0,0,0,0,1,0,0
2017/4/6 0:00,14.2,0,0,1.7,0,65,10.5,4,6,0,1,0,0,0,1,0,0,0
2017/4/6 1:00,14.3,0,0,0.6,0,65,10.6,4,6,1,1,0,0,0,1,0,0,0
2017/4/6 2:00,13.9,0,0,0.9,0,61,9.7,4,6,2,1,0,0,0,1,0,0,0
2017/4/6 3:00,13.4,0,0,0.9,0,65,10,4,6,3,1,0,0,0,1,0,0,0
2017/4/6 4:00,12.3,0,0,1.3,0,75,10.7,4,6,4,1,0,0,0,1,0,0,0
2017/4/6 5:00,12.2,0,0,1,0,79,11.2,4,6,5,1,0,0,0,1,0,0,0
2017/4/6 6:00,12.7,0,0,2,0.01,74,10.9,4,6,6,1,0,0,0,1,0,0,0
2017/4/6 7:00,13.9,0,0,0.2,0.12,67,10.6,4,6,7,1,0,0,0,1,0,0,0
2017/4/6 8:00,15.7,0,0.3,0.4,0.71,58,10.3,4,6,8,1,0,0,0,1,0,0,0
2017/4/6 9:00,18.1,0,0.1,1.9,0.99,52,10.8,4,6,9,1,0,0,0,1,0,0,0
2017/4/6 10:00,18.4,0,0,1.2,1.25,53,11.2,4,6,10,1,0,0,0,1,0,0,0
2017/4/6 11:00,20.1,0,0.2,2.2,1.59,49,11.5,4,6,11,1,0,0,0,1,0,0,0
2017/4/6 12:00,20.6,0,0.3,6.1,1.62,45,10.9,4,6,12,1,0,0,0,1,0,0,0
2017/4/6 13:00,20.4,0,0,4.8,0.42,46,11,4,6,13,1,0,0,0,1,0,0,0
2017/4/6 14:00,20.7,0,0,4.6,0.46,46,11.2,4,6,14,1,0,0,0,1,0,0,0
2017/4/6 15:00,20.7,0,0,3.5,0.59,46,11.2,4,6,15,1,0,0,0,1,0,0,0
2017/4/6 16:00,19.7,0,0,3.9,0.39,55,12.6,4,6,16,1,0,0,0,1,0,0,0
2017/4/6 17:00,19.6,0,0,3.9,0.18,58,13.2,4,6,17,1,0,0,0,1,0,0,0
2017/4/6 18:00,19.5,0,0,2.7,0.11,55,12.5,4,6,18,1,0,0,0,1,0,0,0
2017/4/6 19:00,19.1,0,0,1.6,0,59,13,4,6,19,1,0,0,0,1,0,0,0
2017/4/6 20:00,17.9,0,0,3.2,0,68,13.9,4,6,20,1,0,0,0,1,0,0,0
2017/4/6 21:00,17.7,0,0,1.1,0,71,14.4,4,6,21,1,0,0,0,1,0,0,0
2017/4/6 22:00,17.1,0,0,0.7,0,76,14.8,4,6,22,1,0,0,0,1,0,0,0
2017/4/6 23:00,16.5,1,0,2.3,0,84,15.8,4,6,23,1,0,0,0,1,0,0,0
2017/4/7 0:00,15.7,0.5,0,0.4,0,88,15.7,4,7,0,1,0,0,0,0,0,0,1
2017/4/7 1:00,15.5,0,0,1.3,0,89,15.7,4,7,1,1,0,0,0,0,0,0,1
2017/4/7 2:00,15.4,0.5,0,0.3,0,91,15.9,4,7,2,1,0,0,0,0,0,0,1
2017/4/7 3:00,15,1.5,0,0.7,0,96,16.4,4,7,3,1,0,0,0,0,0,0,1
2017/4/7 4:00,15.3,2,0,2.7,0,95,16.5,4,7,4,1,0,0,0,0,0,0,1
2017/4/7 5:00,15,1.5,0,1,0,95,16.2,4,7,5,1,0,0,0,0,0,0,1
2017/4/7 6:00,15.1,3.5,0,1.6,0,97,16.6,4,7,6,1,0,0,0,0,0,0,1
2017/4/7 7:00,15.6,0,0,1.6,0.04,98,17.4,4,7,7,1,0,0,0,0,0,0,1
2017/4/7 8:00,16,0,0,1.6,0.32,97,17.6,4,7,8,1,0,0,0,0,0,0,1
2017/4/7 9:00,16.9,0,0,1.6,0.65,92,17.7,4,7,9,1,0,0,0,0,0,0,1
2017/4/7 10:00,17.5,0,0,2,0.78,89,17.8,4,7,10,1,0,0,0,0,0,0,1
2017/4/7 11:00,18.1,0,0,1,0.53,87,18.1,4,7,11,1,0,0,0,0,0,0,1
2017/4/7 12:00,19.4,0,0,1,0.78,82,18.5,4,7,12,1,0,0,0,0,0,0,1
2017/4/7 13:00,19.7,0,0,1.5,1.09,80,18.4,4,7,13,1,0,0,0,0,0,0,1
2017/4/7 14:00,19.5,0.5,0,0.6,0.73,82,18.6,4,7,14,1,0,0,0,0,0,0,1
2017/4/7 15:00,19.1,0,0,1.7,0.21,85,18.8,4,7,15,1,0,0,0,0,0,0,1
2017/4/7 16:00,18.8,0,0,2.1,0.16,89,19.3,4,7,16,1,0,0,0,0,0,0,1
2017/4/7 17:00,18.7,0,0,2.2,0.08,90,19.4,4,7,17,1,0,0,0,0,0,0,1
2017/4/7 18:00,18.6,0,0,2.9,0.04,91,19.5,4,7,18,1,0,0,0,0,0,0,1
2017/4/7 19:00,18.2,0,0,1.7,0,95,19.9,4,7,19,1,0,0,0,0,0,0,1
2017/4/7 20:00,17.9,0,0,2.4,0,95,19.5,4,7,20,1,0,0,0,0,0,0,1
2017/4/7 21:00,17.4,1,0,2.5,0,96,19.1,4,7,21,1,0,0,0,0,0,0,1
2017/4/7 22:00,17.1,0.5,0,2.6,0,97,18.9,4,7,22,1,0,0,0,0,0,0,1
2017/4/7 23:00,17.1,0,0,2.1,0,96,18.7,4,7,23,1,0,0,0,0,0,0,1
2017/4/8 0:00,17,0,0,2.5,0,95,18.4,4,8,0,0,1,0,0,0,0,0,0
2017/4/8 1:00,17.1,0,0,1.4,0,96,18.7,4,8,1,0,1,0,0,0,0,0,0
2017/4/8 2:00,17.1,0,0,0.9,0,95,18.5,4,8,2,0,1,0,0,0,0,0,0
2017/4/8 3:00,16.8,0,0,0.4,0,97,18.6,4,8,3,0,1,0,0,0,0,0,0
2017/4/8 4:00,16.9,0,0,1.9,0,97,18.7,4,8,4,0,1,0,0,0,0,0,0
2017/4/8 5:00,16.9,0,0,2.4,0,97,18.7,4,8,5,0,1,0,0,0,0,0,0
2017/4/8 6:00,16.9,0.5,0,1.1,0,98,18.9,4,8,6,0,1,0,0,0,0,0,0
2017/4/8 7:00,17.2,0,0,1.2,0.07,97,19,4,8,7,0,1,0,0,0,0,0,0
2017/4/8 8:00,17.5,0,0,1.2,0.22,97,19.4,4,8,8,0,1,0,0,0,0,0,0
2017/4/8 9:00,17.8,0.5,0,0.8,0.2,95,19.4,4,8,9,0,1,0,0,0,0,0,0
2017/4/8 10:00,17.9,0.5,0,1.3,0.33,97,19.9,4,8,10,0,1,0,0,0,0,0,0
2017/4/8 11:00,18.4,0,0,0.9,0.38,96,20.3,4,8,11,0,1,0,0,0,0,0,0
2017/4/8 12:00,19.2,0,0,0.9,0.62,93,20.7,4,8,12,0,1,0,0,0,0,0,0
2017/4/8 13:00,19.7,0,0,0.5,0.89,90,20.7,4,8,13,0,1,0,0,0,0,0,0
2017/4/8 14:00,19.8,0,0,2.3,0.46,90,20.8,4,8,14,0,1,0,0,0,0,0,0
2017/4/8 15:00,19.5,0,0,3.2,0.43,92,20.9,4,8,15,0,1,0,0,0,0,0,0
2017/4/8 16:00,18.8,0,0,2.9,0.27,93,20.2,4,8,16,0,1,0,0,0,0,0,0
2017/4/8 17:00,18.7,1,0,2.8,0.05,96,20.7,4,8,17,0,1,0,0,0,0,0,0
2017/4/8 18:00,18.6,0.5,0,2.9,0.02,95,20.4,4,8,18,0,1,0,0,0,0,0,0
2017/4/8 19:00,18.6,0,0,2.8,0,92,19.7,4,8,19,0,1,0,0,0,0,0,0
2017/4/8 20:00,18.4,0,0,1.9,0,93,19.7,4,8,20,0,1,0,0,0,0,0,0
2017/4/8 21:00,17.9,0,0,1.2,0,94,19.3,4,8,21,0,1,0,0,0,0,0,0
2017/4/8 22:00,17.9,0,0,1,0,95,19.5,4,8,22,0,1,0,0,0,0,0,0
